Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior,Name
27.0,Female,1,Software Developer,2.0,36000.0,Australia,Asian,0,Female_1805
43.0,Female,2,Human Resources Manager,14.0,146000.0,USA,African American,0,Female_1806
37.0,Male,1,Operations Manager,10.0,113000.0,China,White,0,Male_2437
29.0,Female,0,Sales Associate,1.0,26000.0,USA,White,0,Female_1807
44.0,Male,3,Data Scientist,17.0,168000.0,UK,Mixed,0,Male_2438
30.0,Male,1,Software Developer,6.0,85000.0,Australia,Australian,0,Male_2439
32.0,Female,2,Software Developer,8.0,95000.0,USA,White,0,Female_1808
46.0,Male,3,Data Scientist,18.0,180000.0,UK,Asian,0,Male_2440
28.0,Female,1,Marketing Coordinator,2.0,41000.0,UK,Welsh,0,Female_1809
24.0,Male,0,Sales Associate,1.0,26000.0,USA,White,0,Male_2441
31.0,Female,2,Marketing Manager,5.0,68000.0,UK,Asian,0,Female_1810
39.0,Male,1,Operations Manager,13.0,127000.0,UK,Asian,0,Male_2442
25.0,Female,1,Human Resources Coordinator,2.0,47000.0,Canada,White,0,Female_1811
41.0,Male,3,Data Scientist,15.0,155000.0,Canada,Asian,0,Male_2443
35.0,Female,1,Human Resources Manager,8.0,92000.0,China,Korean,0,Female_1812
26.0,Male,0,Sales Associate,1.0,26000.0,Australia,White,0,Male_2444
37.0,Female,2,Marketing Manager,12.0,125000.0,Australia,Australian,0,Female_1813
29.0,Male,1,Software Engineer,4.0,71000.0,UK,Mixed,0,Male_2445
51.0,Male,3,Data Scientist,24.0,240000.0,Canada,Black,0,Male_2446
28.0,Female,1,Software Developer,2.0,36000.0,Canada,White,0,Female_1814
44.0,Female,2,Human Resources Manager,15.0,152000.0,China,Chinese,0,Female_1815
38.0,Male,1,Operations Manager,11.0,119000.0,Australia,Asian,0,Male_2447
30.0,Female,0,Sales Associate,1.0,26000.0,USA,African American,0,Female_1816
45.0,Male,3,Data Scientist,19.0,190000.0,Australia,Asian,0,Male_2448
31.0,Male,1,Software Developer,6.0,85000.0,USA,Hispanic,0,Male_2449
41.0,Female,2,Marketing Coordinator,13.0,131000.0,UK,White,0,Female_1817
34.0,Male,1,Operations Manager,8.0,101000.0,USA,White,0,Male_2450
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,UK,Asian,0,Female_1818
44.0,Male,3,Data Scientist,18.0,182000.0,USA,Asian,0,Male_2451
35.0,Female,1,Human Resources Manager,8.0,92000.0,China,Chinese,0,Female_1819
26.0,Male,0,Sales Associate,1.0,26000.0,China,White,0,Male_2452
37.0,Female,2,Marketing Manager,12.0,125000.0,China,Korean,0,Female_1820
29.0,Male,1,Software Engineer,4.0,71000.0,Canada,Black,0,Male_2453
51.0,Male,3,Data Scientist,24.0,240000.0,UK,Welsh,0,Male_2454
28.0,Female,1,Software Developer,2.0,36000.0,USA,Asian,0,Female_1821
44.0,Female,2,Human Resources Manager,15.0,152000.0,Australia,White,0,Female_1822
38.0,Male,1,Operations Manager,11.0,119000.0,USA,Hispanic,0,Male_2455
30.0,Female,0,Sales Associate,1.0,26000.0,China,Chinese,0,Female_1823
45.0,Male,3,Data Scientist,19.0,190000.0,Canada,Asian,0,Male_2456
31.0,Male,1,Software Developer,6.0,85000.0,UK,White,0,Male_2457
41.0,Female,2,Marketing Coordinator,13.0,131000.0,USA,Asian,0,Female_1824
34.0,Male,1,Operations Manager,8.0,101000.0,USA,African American,0,Male_2458
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,UK,Welsh,0,Female_1825
44.0,Male,3,Data Scientist,18.0,182000.0,USA,African American,0,Male_2459
35.0,Female,1,Human Resources Manager,8.0,92000.0,Canada,White,0,Female_1826
26.0,Male,0,Sales Associate,1.0,26000.0,Canada,Asian,0,Male_2460
37.0,Female,2,Marketing Manager,12.0,125000.0,Canada,White,0,Female_1827
29.0,Male,1,Software Engineer,4.0,71000.0,Australia,White,0,Male_2461
51.0,Male,3,Data Scientist,24.0,240000.0,China,Korean,0,Male_2462
28.0,Female,1,Software Developer,2.0,36000.0,USA,African American,0,Female_1828
44.0,Female,2,Human Resources Manager,15.0,152000.0,Australia,White,0,Female_1829
38.0,Male,1,Operations Manager,11.0,119000.0,USA,African American,0,Male_2463
30.0,Female,0,Sales Associate,1.0,26000.0,Australia,Asian,0,Female_1830
45.0,Male,3,Data Scientist,19.0,190000.0,China,Korean,0,Male_2464
31.0,Male,1,Software Developer,6.0,85000.0,China,Chinese,0,Male_2465
41.0,Female,2,Marketing Coordinator,13.0,131000.0,China,White,0,Female_1831
34.0,Male,1,Operations Manager,8.0,101000.0,China,Korean,0,Male_2466
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,UK,White,0,Female_1832
44.0,Male,3,Data Scientist,18.0,182000.0,Australia,White,0,Male_2467
35.0,Female,1,Human Resources Manager,8.0,92000.0,USA,Asian,0,Female_1833
26.0,Male,0,Sales Associate,1.0,26000.0,USA,White,0,Male_2468
37.0,Female,2,Marketing Manager,12.0,125000.0,UK,Mixed,0,Female_1834
29.0,Male,1,Software Engineer,4.0,71000.0,Canada,Asian,0,Male_2469
51.0,Male,3,Data Scientist,24.0,240000.0,China,Chinese,0,Male_2470
28.0,Female,1,Software Developer,2.0,36000.0,UK,Asian,0,Female_1835
44.0,Female,2,Human Resources Manager,15.0,152000.0,UK,Mixed,0,Female_1836
38.0,Male,1,Operations Manager,11.0,119000.0,USA,African American,0,Male_2471
30.0,Female,0,Sales Associate,1.0,26000.0,UK,Mixed,0,Female_1837
45.0,Male,3,Data Scientist,19.0,190000.0,UK,Mixed,0,Male_2472
31.0,Male,1,Software Developer,6.0,85000.0,UK,Asian,0,Male_2473
41.0,Female,2,Marketing Coordinator,13.0,131000.0,UK,Welsh,0,Female_1838
34.0,Male,1,Operations Manager,8.0,101000.0,USA,African American,0,Male_2474
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,Canada,White,0,Female_1839
44.0,Male,3,Data Scientist,18.0,182000.0,UK,Welsh,0,Male_2475
35.0,Female,1,Human Resources Manager,8.0,92000.0,UK,Mixed,0,Female_1840
26.0,Male,0,Sales Associate,1.0,26000.0,Australia,White,0,Male_2476
37.0,Female,2,Marketing Manager,12.0,125000.0,UK,White,0,Female_1841
29.0,Male,1,Software Engineer,4.0,71000.0,USA,White,0,Male_2477
51.0,Male,3,Data Scientist,24.0,240000.0,USA,White,0,Male_2478
28.0,Female,1,Software Developer,2.0,36000.0,China,Chinese,0,Female_1842
44.0,Female,2,Human Resources Manager,15.0,152000.0,UK,White,0,Female_1843
38.0,Male,1,Operations Manager,11.0,119000.0,USA,Hispanic,0,Male_2479
30.0,Female,0,Sales Associate,1.0,26000.0,China,Chinese,0,Female_1844
45.0,Male,3,Data Scientist,19.0,190000.0,USA,Hispanic,0,Male_2480
31.0,Male,1,Software Developer,6.0,85000.0,China,Chinese,0,Male_2481
41.0,Female,2,Marketing Coordinator,13.0,131000.0,Canada,Black,0,Female_1845
34.0,Male,1,Operations Manager,8.0,101000.0,Australia,White,0,Male_2482
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,Australia,Asian,0,Female_1846
44.0,Male,3,Data Scientist,18.0,182000.0,Australia,Australian,0,Male_2483
35.0,Female,1,Human Resources Manager,8.0,92000.0,Canada,Asian,0,Female_1847
26.0,Male,0,Sales Associate,1.0,26000.0,Australia,White,0,Male_2484
37.0,Female,2,Marketing Manager,12.0,125000.0,China,Korean,0,Female_1848
29.0,Male,1,Software Engineer,4.0,71000.0,Australia,Asian,0,Male_2485
51.0,Male,3,Data Scientist,24.0,240000.0,Canada,Black,0,Male_2486
28.0,Female,1,Software Developer,2.0,36000.0,Australia,Asian,0,Female_1849
44.0,Female,2,Human Resources Manager,15.0,152000.0,Australia,White,0,Female_1850
38.0,Male,1,Operations Manager,11.0,119000.0,Canada,Asian,0,Male_2487
30.0,Female,0,Sales Associate,1.0,26000.0,UK,Mixed,0,Female_1851
45.0,Male,3,Data Scientist,19.0,190000.0,Australia,Asian,0,Male_2488
31.0,Male,1,Software Developer,6.0,85000.0,Canada,Black,0,Male_2489
41.0,Female,2,Marketing Coordinator,13.0,131000.0,Australia,Asian,0,Female_1852
34.0,Male,1,Operations Manager,8.0,101000.0,USA,African American,0,Male_2490
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,USA,Hispanic,0,Female_1853
44.0,Male,3,Data Scientist,18.0,182000.0,China,Chinese,0,Male_2491
35.0,Female,1,Human Resources Manager,8.0,92000.0,Australia,White,0,Female_1854
26.0,Male,0,Sales Associate,1.0,26000.0,Canada,Black,0,Male_2492
37.0,Female,2,Marketing Manager,12.0,125000.0,China,White,0,Female_1855
29.0,Male,1,Software Engineer,4.0,71000.0,USA,Asian,0,Male_2493
51.0,Male,3,Data Scientist,24.0,240000.0,Canada,White,0,Male_2494
28.0,Female,1,Software Developer,2.0,36000.0,Canada,White,0,Female_1856
44.0,Female,2,Human Resources Manager,15.0,152000.0,China,Korean,0,Female_1857
38.0,Male,1,Operations Manager,11.0,119000.0,China,Chinese,0,Male_2495
30.0,Female,0,Sales Associate,1.0,26000.0,China,White,0,Female_1858
45.0,Male,3,Data Scientist,19.0,190000.0,USA,Hispanic,0,Male_2496
31.0,Male,1,Software Developer,6.0,85000.0,Australia,Asian,0,Male_2497
41.0,Female,2,Marketing Coordinator,13.0,131000.0,UK,Welsh,0,Female_1859
34.0,Male,1,Operations Manager,8.0,101000.0,Canada,Black,0,Male_2498
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,UK,Mixed,0,Female_1860
44.0,Male,3,Data Scientist,18.0,182000.0,Canada,Black,0,Male_2499
35.0,Female,1,Human Resources Manager,8.0,92000.0,Australia,Australian,0,Female_1861
26.0,Male,0,Sales Associate,1.0,26000.0,UK,White,0,Male_2500
37.0,Female,2,Marketing Manager,12.0,125000.0,China,White,0,Female_1862
29.0,Male,1,Software Engineer,4.0,71000.0,Canada,Asian,0,Male_2501
51.0,Male,3,Data Scientist,24.0,240000.0,Canada,Asian,0,Male_2502
28.0,Female,1,Software Developer,2.0,36000.0,Canada,White,0,Female_1863
44.0,Female,2,Human Resources Manager,15.0,152000.0,UK,Welsh,0,Female_1864
38.0,Male,1,Operations Manager,11.0,119000.0,Australia,Asian,0,Male_2503
30.0,Female,0,Sales Associate,1.0,26000.0,China,Chinese,0,Female_1865
45.0,Male,3,Data Scientist,19.0,190000.0,Australia,White,0,Male_2504
31.0,Male,1,Software Developer,6.0,85000.0,UK,Welsh,0,Male_2505
41.0,Female,2,Marketing Coordinator,13.0,131000.0,China,Korean,0,Female_1866
27.0,Male,1,Software Developer,3.0,62000.0,Canada,White,0,Male_2506
42.0,Female,2,Marketing Manager,16.0,137000.0,USA,Asian,0,Female_1867
35.0,Male,3,Data Scientist,9.0,112000.0,UK,Welsh,0,Male_2507
29.0,Female,1,Human Resources Coordinator,2.0,45000.0,USA,White,0,Female_1868
33.0,Male,0,Sales Associate,1.0,25000.0,USA,Hispanic,0,Male_2508
36.0,Female,1,Operations Manager,7.0,91000.0,USA,White,0,Female_1869
43.0,Male,3,Data Scientist,17.0,179000.0,UK,Asian,0,Male_2509
31.0,Female,1,Software Engineer,5.0,74000.0,Canada,White,0,Female_1870
49.0,Male,2,Marketing Manager,23.0,228000.0,Canada,White,0,Male_2510
28.0,Female,1,Software Developer,2.0,37000.0,Australia,Asian,0,Female_1871
45.0,Female,3,Data Scientist,19.0,193000.0,UK,Asian,0,Female_1872
38.0,Male,1,Operations Manager,11.0,119000.0,Canada,Black,0,Male_2511
30.0,Female,0,Sales Associate,1.0,25000.0,Canada,Black,0,Female_1873
45.0,Male,2,Marketing Manager,20.0,204000.0,Australia,White,0,Male_2512
27.0,Female,1,Software Developer,3.0,61000.0,UK,Mixed,0,Female_1874
41.0,Male,3,Data Scientist,15.0,157000.0,Canada,Asian,0,Male_2513
35.0,Female,2,Human Resources Manager,8.0,92000.0,Australia,Australian,0,Female_1875
26.0,Male,1,Software Engineer,1.0,52000.0,USA,White,0,Male_2514
30.0,Female,1,Marketing Coordinator,4.0,58000.0,USA,African American,0,Female_1876
48.0,Male,3,Data Scientist,22.0,219000.0,Canada,Asian,0,Male_2515
32.0,Female,2,Marketing Manager,6.0,77000.0,Canada,Black,0,Female_1877
34.0,Male,1,Operations Manager,8.0,104000.0,Australia,White,0,Male_2516
31.0,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0,Female_1878
45.0,Male,2,Marketing Manager,20.0,204000.0,UK,White,0,Male_2517
28.0,Female,1,Software Developer,2.0,37000.0,USA,African American,0,Female_1879
44.0,Female,3,Data Scientist,18.0,183000.0,Canada,Asian,0,Female_1880
38.0,Male,1,Operations Manager,11.0,119000.0,Australia,Australian,0,Male_2518
30.0,Female,0,Sales Associate,1.0,25000.0,UK,Mixed,0,Female_1881
45.0,Male,2,Marketing Manager,20.0,204000.0,UK,Mixed,0,Male_2519
27.0,Female,1,Software Developer,3.0,61000.0,China,Korean,0,Female_1882
41.0,Male,3,Data Scientist,15.0,157000.0,Australia,Australian,0,Male_2520
35.0,Female,2,Human Resources Manager,8.0,92000.0,USA,White,0,Female_1883
26.0,Male,1,Software Engineer,1.0,52000.0,Australia,Asian,0,Male_2521
30.0,Female,1,Marketing Coordinator,4.0,58000.0,Canada,Black,0,Female_1884
48.0,Male,3,Data Scientist,22.0,219000.0,UK,Mixed,0,Male_2522
32.0,Female,2,Marketing Manager,6.0,77000.0,Australia,White,0,Female_1885
34.0,Male,1,Operations Manager,8.0,104000.0,USA,White,0,Male_2523
31.0,Female,0,Sales Associate,1.0,25000.0,UK,White,0,Female_1886
45.0,Male,2,Marketing Manager,20.0,204000.0,USA,White,0,Male_2524
28.0,Female,1,Software Developer,2.0,37000.0,Canada,White,0,Female_1887
44.0,Female,3,Data Scientist,18.0,183000.0,Australia,White,0,Female_1888
38.0,Male,1,Operations Manager,11.0,119000.0,UK,Welsh,0,Male_2525
30.0,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0,Female_1889
45.0,Male,2,Marketing Manager,20.0,204000.0,China,Korean,0,Male_2526
27.0,Female,1,Software Developer,3.0,61000.0,USA,Asian,0,Female_1890
41.0,Male,3,Data Scientist,15.0,157000.0,Canada,White,0,Male_2527
35.0,Female,2,Human Resources Manager,8.0,92000.0,China,Korean,0,Female_1891
26.0,Male,1,Software Engineer,1.0,52000.0,China,Korean,0,Male_2528
30.0,Female,1,Marketing Coordinator,4.0,58000.0,USA,Hispanic,0,Female_1892
48.0,Male,3,Data Scientist,22.0,219000.0,Australia,Australian,0,Male_2529
32.0,Female,2,Marketing Manager,6.0,77000.0,UK,White,0,Female_1893
34.0,Male,1,Operations Manager,8.0,104000.0,Canada,White,0,Male_2530
31.0,Female,0,Sales Associate,1.0,25000.0,Canada,White,0,Female_1894
45.0,Male,2,Marketing Manager,20.0,204000.0,China,Korean,0,Male_2531
28.0,Female,1,Software Developer,2.0,37000.0,Canada,Black,0,Female_1895
44.0,Female,3,Data Scientist,18.0,183000.0,China,Chinese,0,Female_1896
38.0,Male,1,Operations Manager,11.0,119000.0,China,Chinese,0,Male_2532
30.0,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0,Female_1897
45.0,Male,2,Marketing Manager,20.0,204000.0,Canada,White,0,Male_2533
27.0,Female,1,Software Developer,3.0,61000.0,Australia,White,0,Female_1898
41.0,Male,3,Data Scientist,15.0,157000.0,UK,Welsh,0,Male_2534
35.0,Female,2,Human Resources Manager,8.0,92000.0,China,Chinese,0,Female_1899
26.0,Male,1,Software Engineer,1.0,52000.0,China,Chinese,0,Male_2535
30.0,Female,1,Marketing Coordinator,4.0,58000.0,USA,African American,0,Female_1900
48.0,Male,3,Data Scientist,22.0,219000.0,UK,Mixed,0,Male_2536
32.0,Female,2,Marketing Manager,6.0,77000.0,Canada,White,0,Female_1901
34.0,Male,1,Operations Manager,8.0,104000.0,Canada,Asian,0,Male_2537
31.0,Female,0,Sales Associate,1.0,25000.0,Australia,White,0,Female_1902
45.0,Male,2,Marketing Manager,20.0,204000.0,China,Chinese,0,Male_2538
28.0,Female,1,Software Developer,2.0,37000.0,China,White,0,Female_1903
44.0,Female,3,Data Scientist,18.0,183000.0,UK,Mixed,0,Female_1904
38.0,Male,1,Operations Manager,11.0,119000.0,USA,African American,0,Male_2539
30.0,Female,0,Sales Associate,1.0,25000.0,UK,Mixed,0,Female_1905
45.0,Male,2,Marketing Manager,20.0,204000.0,Australia,Australian,0,Male_2540
27.0,Female,1,Software Developer,3.0,61000.0,China,Korean,0,Female_1906
41.0,Male,3,Data Scientist,15.0,157000.0,Canada,Asian,0,Male_2541
35.0,Female,2,Human Resources Manager,8.0,92000.0,USA,Hispanic,0,Female_1907
26.0,Male,1,Software Engineer,1.0,52000.0,Canada,Black,0,Male_2542
30.0,Female,1,Marketing Coordinator,4.0,58000.0,China,Korean,0,Female_1908
48.0,Male,3,Data Scientist,22.0,219000.0,UK,Mixed,0,Male_2543
32.0,Female,2,Marketing Manager,6.0,77000.0,Australia,Australian,0,Female_1909
34.0,Male,1,Operations Manager,8.0,104000.0,USA,Hispanic,0,Male_2544
31.0,Female,0,Sales Associate,1.0,25000.0,UK,White,0,Female_1910
45.0,Male,2,Marketing Manager,20.0,204000.0,UK,Asian,0,Male_2545
28.0,Female,1,Software Developer,2.0,37000.0,Australia,Australian,0,Female_1911
44.0,Female,3,Data Scientist,18.0,183000.0,Australia,Asian,0,Female_1912
38.0,Male,1,Operations Manager,11.0,119000.0,Canada,Asian,0,Male_2546
30.0,Female,0,Sales Associate,1.0,25000.0,China,White,0,Female_1913
45.0,Male,2,Marketing Manager,20.0,204000.0,Canada,Asian,0,Male_2547
27.0,Female,1,Software Developer,3.0,61000.0,USA,African American,0,Female_1914
41.0,Male,3,Data Scientist,15.0,157000.0,China,Chinese,0,Male_2548
35.0,Female,2,Human Resources Manager,8.0,92000.0,USA,White,0,Female_1915
26.0,Male,1,Software Engineer,1.0,52000.0,Australia,Australian,0,Male_2549
30.0,Female,1,Marketing Coordinator,4.0,58000.0,Australia,White,0,Female_1916
48.0,Male,3,Data Scientist,22.0,219000.0,UK,Asian,0,Male_2550
32.0,Female,2,Marketing Manager,6.0,77000.0,USA,Asian,0,Female_1917
34.0,Male,1,Operations Manager,8.0,104000.0,China,Korean,0,Male_2551
31.0,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0,Female_1918
45.0,Male,2,Marketing Manager,20.0,204000.0,USA,African American,0,Male_2552
28.0,Female,1,Software Developer,2.0,37000.0,UK,White,0,Female_1919
44.0,Female,3,Data Scientist,18.0,183000.0,Canada,White,0,Female_1920
38.0,Male,1,Operations Manager,11.0,119000.0,China,White,0,Male_2553
30.0,Female,0,Sales Associate,1.0,25000.0,UK,White,0,Female_1921
45.0,Male,2,Marketing Manager,20.0,204000.0,Canada,Asian,0,Male_2554
27.0,Female,1,Software Developer,3.0,61000.0,Australia,Asian,0,Female_1922
41.0,Male,3,Data Scientist,15.0,157000.0,Canada,White,0,Male_2555
35.0,Female,2,Human Resources Manager,8.0,92000.0,UK,Asian,0,Female_1923
26.0,Male,1,Software Engineer,1.0,52000.0,China,Chinese,0,Male_2556
30.0,Female,1,Marketing Coordinator,4.0,58000.0,UK,Mixed,0,Female_1924
48.0,Male,3,Data Scientist,22.0,219000.0,Australia,White,0,Male_2557
32.0,Female,2,Marketing Manager,6.0,77000.0,UK,White,0,Female_1925
34.0,Male,1,Operations Manager,8.0,104000.0,Canada,Asian,0,Male_2558
31.0,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0,Female_1926
45.0,Male,2,Marketing Manager,20.0,204000.0,USA,White,0,Male_2559
28.0,Female,1,Software Developer,2.0,37000.0,Australia,Asian,0,Female_1927
44.0,Female,3,Data Scientist,18.0,183000.0,Canada,White,0,Female_1928
38.0,Male,1,Operations Manager,11.0,119000.0,USA,Hispanic,0,Male_2560
30.0,Female,0,Sales Associate,1.0,25000.0,UK,Asian,0,Female_1929
45.0,Male,2,Marketing Manager,20.0,204000.0,Canada,White,0,Male_2561
27.0,Female,1,Software Developer,3.0,61000.0,USA,African American,0,Female_1930
41.0,Male,3,Data Scientist,15.0,157000.0,Australia,Asian,0,Male_2562
35.0,Female,2,Human Resources Manager,8.0,92000.0,China,Korean,0,Female_1931
26.0,Male,1,Software Engineer,1.0,52000.0,UK,Mixed,0,Male_2563
30.0,Female,1,Marketing Coordinator,4.0,58000.0,China,Korean,0,Female_1932
48.0,Male,3,Data Scientist,22.0,219000.0,USA,Asian,0,Male_2564
32.0,Female,2,Marketing Manager,6.0,77000.0,USA,African American,0,Female_1933
31.0,Female,2,Director of HR,6.0,95000.0,Canada,Asian,0,Female_1934
28.0,Male,1,Web Developer,2.0,45000.0,China,White,0,Male_2565
29.0,Female,2,HR Generalist,4.0,70000.0,Australia,White,1,Female_1935
35.0,Male,3,Human Resources Manager,10.0,110000.0,China,White,1,Male_2566
26.0,Female,0,Web Developer,1.0,35000.0,Canada,White,0,Female_1936
32.0,Male,1,HR Generalist,5.0,60000.0,Australia,White,0,Male_2567
27.0,Female,2,Web Developer,2.0,50000.0,Canada,White,0,Female_1937
39.0,Male,2,Director of HR,12.0,120000.0,Canada,White,0,Male_2568
23.0,Female,1,HR Generalist,1.0,32000.0,China,Chinese,0,Female_1938
30.0,Male,1,Web Developer,4.0,65000.0,China,White,0,Male_2569
26.0,Female,1,HR Coordinator,1.0,35000.0,Canada,White,0,Female_1939
42.0,Male,3,Human Resources Manager,14.0,130000.0,UK,Asian,1,Male_2570
34.0,Female,2,Director of HR,9.0,95000.0,China,Korean,0,Female_1940
28.0,Male,0,Juniour HR Generalist,2.0,43000.0,UK,Welsh,0,Male_2571
31.0,Female,1,HR Coordinator,4.0,50000.0,China,Korean,0,Female_1941
29.0,Male,1,Web Developer,3.0,60000.0,Canada,Black,0,Male_2572
35.0,Female,2,HR Generalist,8.0,80000.0,UK,White,1,Female_1942
26.0,Male,2,Web Developer,2.0,48000.0,Australia,Australian,0,Male_2573
40.0,Female,3,Director of HR,13.0,125000.0,USA,White,0,Female_1943
34.0,Male,1,Web Developer,7.0,85000.0,USA,Asian,0,Male_2574
26.0,Female,1,HR Generalist,2.0,42000.0,UK,White,0,Female_1944
29.0,Male,2,HR Generalist,4.0,70000.0,USA,Hispanic,1,Male_2575
25.0,Female,0,Juniour HR Coordinator,1.0,32000.0,China,White,0,Female_1945
33.0,Male,2,Web Developer,6.0,80000.0,China,White,0,Male_2576
27.0,Female,1,HR Generalist,2.0,42000.0,Canada,Asian,0,Female_1946
31.0,Male,3,Human Resources Manager,7.0,90000.0,UK,Welsh,1,Male_2577
29.0,Female,2,Web Developer,4.0,65000.0,UK,Mixed,0,Female_1947
24.0,Male,1,Web Developer,1.0,40000.0,Australia,White,0,Male_2578
42.0,Female,2,HR Generalist,12.0,110000.0,UK,Welsh,1,Female_1948
34.0,Male,2,Director of HR,10.0,105000.0,Australia,Australian,0,Male_2579
28.0,Female,1,HR Generalist,3.0,50000.0,Australia,Australian,0,Female_1949
33.0,Male,3,Director of HR,8.0,95000.0,Australia,Asian,0,Male_2580
29.0,Female,1,Web Developer,3.0,60000.0,Australia,Asian,0,Female_1950
25.0,Male,0,HR Generalist,2.0,40000.0,UK,Asian,0,Male_2581
26.0,Female,2,HR Generalist,2.0,55000.0,China,Korean,1,Female_1951
